6.3125,1.5729,1,48,100,3.1563,0.78646
6.3125,1.5729,1,46,100,3.1563,0.78646
6.3125,1.5729,1,39,100,3.1563,0.78646
6.3125,1.5729,1,36,100,3.1563,0.78646
6.3125,1.5729,1,96,100,3.1563,0.78646
6.3125,1.5729,1,94,100,3.1563,0.78646
6.3125,1.5729,1,87,100,3.1563,0.78646
6.3125,1.5729,1,84,100,3.1563,0.78646
7.8854,0.79167,1,48,100,3.9427,0.39583
7.8854,0.79167,1,46,100,3.9427,0.39583
7.8854,0.79167,1,39,100,3.9427,0.39583
7.8854,0.79167,1,36,100,3.9427,0.39583
7.8854,0.79167,1,96,100,3.9427,0.39583
7.8854,0.79167,1,94,100,3.9427,0.39583
7.8854,0.79167,1,87,100,3.9427,0.39583
7.8854,0.79167,1,84,100,3.9427,0.39583
8.6771,0.79167,1,48,100,4.3385,0.39583
8.6771,0.79167,1,46,100,4.3385,0.39583
8.6771,0.79167,1,39,100,4.3385,0.39583
8.6771,0.79167,1,36,100,4.3385,0.39583
8.6771,0.79167,1,96,100,4.3385,0.39583
8.6771,0.79167,1,94,100,4.3385,0.39583
8.6771,0.79167,1,87,100,4.3385,0.39583
8.6771,0.79167,1,84,100,4.3385,0.39583
9.4687,2.3646,1,48,100,4.7344,1.1823
9.4687,2.3646,1,46,100,4.7344,1.1823
9.4687,2.3646,1,39,100,4.7344,1.1823
9.4687,2.3646,1,36,100,4.7344,1.1823
9.4687,2.3646,1,96,100,4.7344,1.1823
9.4687,2.3646,1,94,100,4.7344,1.1823
9.4687,2.3646,1,87,100,4.7344,1.1823
9.4687,2.3646,1,84,100,4.7344,1.1823
12.229,0.39583,1,48,100,6.1146,0.19792
12.229,0.39583,1,84,100,6.1146,0.19792
12.625,0.39583,1,53,100,6.3125,0.19792
12.625,0.39583,1,89,100,6.3125,0.19792
13.021,0.19792,1,55,100,6.5104,0.098958
13.021,0.19792,1,91,100,6.5104,0.098958
13.219,0.19792,1,53,100,6.6094,0.098958
13.219,0.19792,1,89,100,6.6094,0.098958
13.417,0.39583,1,50,100,6.7083,0.19792
13.417,0.15625,1,86,100,6.7083,0.078125
13.813,0.39583,1,48,100,6.9063,0.19792
13.813,0.15625,1,84,100,6.9063,0.078125
14.208,0.39583,1,53,100,7.1042,0.19792
14.208,0.39583,1,89,100,7.1042,0.19792
14.604,0.19792,1,55,100,7.3021,0.098958
14.604,0.19792,1,91,100,7.3021,0.098958
14.802,0.19792,1,53,100,7.401,0.098958
14.802,0.19792,1,89,100,7.401,0.098958
15,0.38542,1,50,100,7.5,0.19271
15,0.15625,1,86,100,7.5,0.078125
15.385,0.39583,1,48,100,7.6927,0.19792
15.385,0.16667,1,84,100,7.6927,0.083333
15.781,0.39583,1,53,100,7.8906,0.19792
15.781,0.39583,1,89,100,7.8906,0.19792
16.177,0.79167,1,50,100,8.0885,0.39583
16.177,0.79167,1,86,100,8.0885,0.39583
16.969,0.15625,1,48,100,8.4844,0.078125
16.969,0.15625,1,84,100,8.4844,0.078125
17.365,1.1875,1,53,100,8.6823,0.59375
17.365,1.1875,1,89,100,8.6823,0.59375
18.552,0.39583,1,54,100,9.276,0.19792
18.552,0.39583,1,90,100,9.276,0.19792
18.948,0.78125,1,56,100,9.474,0.39063
18.948,0.78125,1,92,100,9.474,0.39063
