68.573,0.0625,1,84,65,34.286,0.03125
68.604,0.47917,1,77,52,34.302,0.23958
69.021,1.2604,1,79,67,34.51,0.63021
87.375,0.67708,1,79,36,43.687,0.33854
87.458,2.2083,1,68,27,43.729,1.1042
87.479,0.98958,1,72,11,43.74,0.49479
87.49,3.8021,1,62,30,43.745,1.901
88.135,0.09375,1,77,36,44.068,0.046875
88.25,0.32292,1,79,41,44.125,0.16146
88.406,0.59375,1,77,72,44.203,0.29688
88.5,0.46875,1,71,36,44.25,0.23438
89,0.6875,1,74,63,44.5,0.34375
89.031,0.625,1,70,35,44.516,0.3125
89.583,0.69792,1,79,43,44.792,0.34896
89.656,1.1771,1,69,32,44.828,0.58854
90.156,0.63542,1,77,41,45.078,0.31771
90.771,1.2917,1,74,30,45.385,0.64583
90.781,0.625,1,68,31,45.391,0.3125
92.021,0.57292,1,79,34,46.01,0.28646
92.073,1.0521,1,72,18,46.036,0.52604
92.083,2.1667,1,68,27,46.042,1.0833
92.125,4.0833,1,62,30,46.062,2.0417
92.604,0.48958,1,74,43,46.302,0.24479
93.146,0.53125,1,75,54,46.573,0.26563
93.156,0.45833,1,71,44,46.578,0.22917
93.677,0.63542,1,70,41,46.839,0.31771
93.687,0.55208,1,77,64,46.844,0.27604
94.25,0.22917,1,79,54,47.125,0.11458
94.312,1.2396,1,69,33,47.156,0.61979
94.427,0.21875,1,80,66,47.214,0.10938
94.615,0.30208,1,82,65,47.307,0.15104
94.792,0.3125,1,80,71,47.396,0.15625
95,0.17708,1,79,64,47.5,0.088542
95.187,0.35417,1,77,66,47.594,0.17708
95.5,0.76042,1,79,64,47.75,0.38021
95.531,0.75,1,68,32,47.766,0.375
96.187,1.1042,1,74,48,48.094,0.55208
97.01,0.86458,1,79,60,48.505,0.43229
97.052,2.3542,1,68,33,48.526,1.1771
97.062,1.0521,1,72,30,48.531,0.52604
97.073,3.9896,1,62,32,48.536,1.9948
97.937,0.10417,1,77,46,48.969,0.052083
98.042,0.34375,1,79,63,49.021,0.17188
98.219,0.48958,1,71,36,49.109,0.24479
98.219,0.57292,1,77,71,49.109,0.28646
98.781,0.73958,1,70,48,49.391,0.36979
98.792,0.77083,1,74,64,49.396,0.38542
99.385,0.64583,1,79,54,49.693,0.32292
99.427,1.2188,1,69,45,49.714,0.60938
99.948,0.69792,1,77,51,49.974,0.34896
100.59,1.2708,1,74,37,50.297,0.63542
100.65,0.59375,1,68,33,50.323,0.29688
101.89,0.19792,1,79,32,50.943,0.098958
101.91,1.0625,1,72,27,50.953,0.53125
101.91,2.5,1,68,32,50.953,1.25
101.96,4.5,1,62,31,50.979,2.25
102.14,0.19792,1,74,34,51.068,0.098958
102.36,0.19792,1,75,39,51.182,0.098958
102.61,0.17708,1,77,43,51.307,0.088542
102.79,0.21875,1,79,48,51.396,0.10938
102.96,0.1875,1,80,46,51.479,0.09375
103.12,0.17708,1,82,58,51.562,0.088542
103.14,0.52083,1,71,33,51.568,0.26042
103.34,0.16667,1,84,58,51.672,0.083333
103.54,0.26042,1,86,57,51.771,0.13021
103.65,0.20833,1,87,55,51.823,0.10417
103.75,0.71875,1,70,37,51.875,0.35938
103.83,0.23958,1,89,64,51.917,0.11979
104.03,0.3125,1,91,63,52.016,0.15625
104.24,0.3125,1,89,65,52.12,0.15625
104.4,0.34375,1,87,66,52.198,0.17188
104.4,1.3438,1,69,46,52.198,0.67188
104.62,0.19792,1,86,60,52.312,0.098958
104.84,0.083333,1,84,45,52.422,0.041667
105.03,0.40625,1,82,54,52.516,0.20313
105.28,0.35417,1,80,57,52.641,0.17708
105.61,1.6667,1,79,51,52.807,0.83333
105.7,0.85417,1,68,35,52.849,0.42708
107.12,0.84375,1,82,64,53.562,0.42188
107.19,1.0833,1,72,33,53.594,0.54167
107.2,2.2813,1,68,34,53.599,1.1406
107.24,3.6042,1,62,33,53.62,1.8021
108,0.15625,1,80,52,54,0.078125
108.12,0.40625,1,82,65,54.062,0.20313
108.31,0.64583,1,80,74,54.156,0.32292
108.32,0.45833,1,71,46,54.161,0.22917
108.9,0.28125,1,79,67,54.448,0.14063
108.91,0.52083,1,70,35,54.453,0.26042
109.15,0.36458,1,77,67,54.573,0.18229
109.46,0.6875,1,79,52,54.729,0.34375
109.47,1.1771,1,69,48,54.734,0.58854
110.03,0.48958,1,74,58,55.016,0.24479
110.57,0.5625,1,75,63,55.286,0.28125
110.61,0.34375,1,68,46,55.307,0.17188
111.15,1.1042,1,77,71,55.573,0.55208
111.94,0.84375,1,82,63,55.969,0.42188
111.99,1.3958,1,72,28,55.995,0.69792
112,2.4896,1,68,32,56,1.2448
112.03,4.0521,1,62,32,56.016,2.026
112.76,0.60417,1,80,58,56.38,0.30208
113.32,0.69792,1,82,64,56.661,0.34896
113.37,0.41667,1,71,44,56.687,0.20833
113.87,0.57292,1,80,57,56.937,0.28646
113.92,0.57292,1,70,26,56.958,0.28646
114.46,0.54167,1,79,41,57.229,0.27083
114.47,1.2292,1,69,33,57.234,0.61458
115.04,0.55208,1,77,51,57.521,0.27604
115.6,0.54167,1,79,45,57.802,0.27083
115.64,0.5625,1,68,37,57.818,0.28125
116.18,1.0938,1,74,48,58.089,0.54688
116.99,0.76042,1,82,48,58.495,0.38021
117.04,1.1771,1,72,22,58.521,0.58854
117.05,2.3854,1,68,32,58.526,1.1927
117.06,3.8542,1,62,31,58.531,1.9271
117.82,0.083333,1,80,40,58.911,0.041667
117.96,0.375,1,82,44,58.979,0.1875
118.15,0.61458,1,80,46,59.073,0.30729
118.24,0.48958,1,71,32,59.12,0.24479
118.79,0.20833,1,79,45,59.396,0.10417
118.83,0.46875,1,70,25,59.417,0.23438
119.04,0.30208,1,77,60,59.521,0.15104
119.34,0.92708,1,79,46,59.672,0.46354
119.38,1.2188,1,69,43,59.688,0.60938
119.92,0.5,1,74,41,59.958,0.25
120.49,0.60417,1,75,44,60.245,0.30208
120.53,0.54167,1,68,40,60.266,0.27083
121.11,0.125,1,77,54,60.557,0.0625
121.71,0.16667,1,79,45,60.854,0.083333
121.71,1.1354,1,72,36,60.854,0.56771
121.73,2.5,1,68,35,60.865,1.25
121.76,19.208,1,62,33,60.88,9.6042
121.85,0.14583,1,80,58,60.927,0.072917
122.1,0.072917,1,82,55,61.052,0.036458
122.27,0.16667,1,84,64,61.135,0.083333
122.48,0.23958,1,86,49,61.24,0.11979
122.59,0.25,1,87,43,61.297,0.125
122.76,0.20833,1,89,54,61.38,0.10417
122.88,0.5625,1,71,43,61.438,0.28125
122.97,0.28125,1,91,57,61.484,0.14063
123.15,0.30208,1,89,57,61.573,0.15104
123.31,0.30208,1,87,57,61.656,0.15104
123.5,0.82292,1,70,46,61.75,0.41146
123.51,0.072917,1,86,44,61.755,0.036458
123.68,0.072917,1,84,44,61.839,0.036458
123.84,0.23958,1,82,61,61.922,0.11979
124.01,0.34375,1,80,51,62.005,0.17188
124.19,1.6042,1,69,44,62.094,0.80208
124.25,0.58333,1,79,49,62.125,0.29167
124.84,0.88542,1,77,48,62.422,0.44271
125.54,1.7813,1,74,40,62.771,0.89063
125.55,15.854,1,68,31,62.776,7.9271
126.86,1.7604,1,79,48,63.432,0.88021
126.9,1.375,1,72,34,63.448,0.6875
128.13,0.69792,1,77,48,64.063,0.34896
128.15,1.1562,1,71,46,64.073,0.57812
128.73,0.73958,1,74,63,64.365,0.36979
129.32,1.3542,1,70,48,64.661,0.67708
129.33,0.95833,1,79,52,64.667,0.47917
129.93,0.69792,1,77,61,64.964,0.34896
130.53,1.5729,1,74,54,65.266,0.78646
130.55,1.5938,1,71,48,65.276,0.79688
131.85,1.7708,1,79,40,65.927,0.88542
131.91,9.2917,1,72,32,65.953,4.6458
133.13,0.71875,1,77,31,66.563,0.35938
133.69,0.85417,1,74,39,66.844,0.42708
134.39,1.7292,1,79,41,67.193,0.86458
135.63,0.71875,1,77,29,67.813,0.35938
136.2,0.77083,1,74,33,68.099,0.38542
136.84,1.7917,1,79,33,68.422,0.89583
138.04,0.69792,1,77,26,69.021,0.34896
138.66,0.79167,1,74,30,69.328,0.39583
139.34,2.0938,1,79,29,69.672,1.0469
140.73,0.8125,1,77,18,70.365,0.40625
141.53,0.10417,1,74,21,70.766,0.052083
142.49,1.6979,1,91,35,71.245,0.84896
142.53,1.2708,1,79,26,71.266,0.63542
143.69,0.53125,1,89,37,71.844,0.26563
143.78,0.40625,1,77,14,71.891,0.20313
144.19,0.48958,1,74,32,72.094,0.24479
144.21,0.44792,1,86,34,72.104,0.22396
144.66,1.0521,1,91,37,72.328,0.52604
144.7,0.45833,1,79,24,72.349,0.22917
145.1,0.63542,1,89,49,72.552,0.31771
145.16,0.52083,1,77,22,72.578,0.26042
145.6,1.0312,1,74,29,72.802,0.51562
145.61,1.0521,1,86,37,72.807,0.52604
146.44,0.64583,1,91,41,73.219,0.32292
146.48,0.5,1,79,24,73.24,0.25
146.89,0.14583,1,89,45,73.443,0.072917
146.9,0.10417,1,77,36,73.448,0.052083
147.35,0.52083,1,89,45,73.677,0.26042
147.4,0.39583,1,77,32,73.698,0.19792
147.8,0.48958,1,86,49,73.901,0.24479
147.82,0.39583,1,74,30,73.911,0.19792
148.23,0.97917,1,91,44,74.115,0.48958
148.26,0.40625,1,79,33,74.13,0.20313
148.68,0.55208,1,89,46,74.339,0.27604
148.69,0.51042,1,77,31,74.344,0.25521
149.14,0.92708,1,86,46,74.568,0.46354
149.17,0.82292,1,74,31,74.583,0.41146
149.98,1.0208,1,91,45,74.99,0.51042
150.01,0.39583,1,79,29,75.005,0.19792
150.46,0.53125,1,84,48,75.229,0.26562
150.47,0.4375,1,72,30,75.234,0.21875
150.89,0.46875,1,86,57,75.443,0.23437
150.9,0.40625,1,74,32,75.448,0.20313
151.31,0.41667,1,87,60,75.656,0.20833
151.31,0.42708,1,75,46,75.656,0.21354
151.74,0.32292,1,89,67,75.87,0.16146
151.76,0.36458,1,77,41,75.88,0.18229
152.1,0.20833,1,91,58,76.052,0.10417
152.19,0.32292,1,79,28,76.094,0.16146
152.28,0.16667,1,87,58,76.141,0.083333
152.44,0.26042,1,89,69,76.219,0.13021
152.57,0.44792,1,87,69,76.286,0.22396
152.6,0.46875,1,75,44,76.302,0.23438
153.04,0.5,1,86,71,76.521,0.25
153.06,0.38542,1,74,37,76.531,0.19271
153.47,0.90625,1,91,57,76.734,0.45312
153.5,0.92708,1,79,35,76.75,0.46354
154.3,0.38542,1,89,57,77.151,0.19271
154.31,0.38542,1,77,40,77.156,0.19271
154.73,0.375,1,86,57,77.365,0.1875
154.74,0.33333,1,74,36,77.37,0.16667
155.14,0.27083,1,91,52,77.568,0.13542
155.15,0.34375,1,79,40,77.573,0.17188
155.5,0.125,1,89,41,77.75,0.0625
155.6,0.33333,1,77,34,77.802,0.16667
155.62,0.26042,1,91,40,77.812,0.13021
155.76,0.28125,1,89,51,77.88,0.14063
156.04,0.072917,1,74,44,78.021,0.036458
156.05,0.0625,1,86,49,78.026,0.03125
156.9,0.25,1,102,65,78.448,0.125
156.93,0.11458,1,91,100,78.464,0.057292
156.96,0.27083,1,103,61,78.479,0.13542
157.4,0.21875,1,91,45,78.698,0.10938
157.8,0.13542,1,86,92,78.901,0.067708
157.82,0.33333,1,97,66,78.911,0.16667
157.83,0.30208,1,98,78,78.917,0.15104
158.25,0.23958,1,86,70,79.125,0.11979
158.68,0.33333,1,82,88,79.339,0.16667
158.69,0.26042,1,72,74,79.344,0.13021
158.7,0.35417,1,78,75,79.349,0.17708
158.71,0.35417,1,75,71,79.354,0.17708
158.75,0.22917,1,74,52,79.375,0.11458
158.82,0.25,1,84,60,79.411,0.125
158.97,0.20833,1,86,63,79.484,0.10417
159.06,0.19792,1,88,54,79.531,0.098958
159.14,0.20833,1,91,69,79.568,0.10417
159.53,0.34375,1,98,97,79.766,0.17188
159.53,0.09375,1,94,106,79.766,0.046875
159.54,0.26042,1,92,94,79.771,0.13021
159.6,0.083333,1,95,30,79.802,0.041667
159.95,0.072917,1,86,54,79.974,0.036458
160.4,0.34375,1,102,72,80.198,0.17188
160.42,0.083333,1,91,100,80.208,0.041667
160.42,0.34375,1,103,71,80.208,0.17188
160.43,0.125,1,89,106,80.214,0.0625
160.85,0.14583,1,91,57,80.427,0.072917
161.26,0.375,1,97,78,80.63,0.1875
161.27,0.11458,1,86,97,80.635,0.057292
161.29,0.33333,1,98,80,80.646,0.16667
161.72,0.21875,1,86,64,80.859,0.10938
162.15,0.35417,1,82,78,81.073,0.17708
162.16,0.40625,1,75,72,81.078,0.20313
162.17,0.27083,1,72,71,81.083,0.13542
162.18,0.39583,1,78,73,81.089,0.19792
162.23,0.25,1,74,39,81.115,0.125
162.27,0.27083,1,84,66,81.135,0.13542
162.41,0.26042,1,86,64,81.203,0.13021
162.52,0.22917,1,88,60,81.26,0.11458
162.61,0.16667,1,91,71,81.307,0.083333
162.62,0.072917,1,89,39,81.312,0.036458
162.98,0.09375,1,94,106,81.49,0.046875
162.99,0.29167,1,98,95,81.495,0.14583
163,0.072917,1,92,95,81.5,0.036458
163.06,0.072917,1,95,41,81.531,0.036458
163.08,0.29167,1,91,46,81.542,0.14583
163.42,0.0625,1,86,58,81.708,0.03125
163.81,0.35417,1,102,82,81.906,0.17708
163.83,0.125,1,91,115,81.917,0.0625
163.86,0.34375,1,103,77,81.932,0.17188
164.28,0.19792,1,91,57,82.141,0.098958
164.69,0.27083,1,97,89,82.344,0.13542
164.71,0.13542,1,86,97,82.354,0.067708
164.79,0.3125,1,98,58,82.396,0.15625
165.18,0.21875,1,86,79,82.589,0.10938
165.54,0.30208,1,82,90,82.771,0.15104
165.55,0.23958,1,72,79,82.776,0.11979
165.56,0.33333,1,78,80,82.781,0.16667
165.57,0.33333,1,75,74,82.786,0.16667
165.6,0.20833,1,74,57,82.802,0.10417
165.67,0.28125,1,84,79,82.833,0.14063
165.83,0.26042,1,86,79,82.917,0.13021
165.94,0.27083,1,88,73,82.969,0.13542
166,0.19792,1,89,49,83,0.098958
166.07,0.20833,1,91,71,83.036,0.10417
166.41,0.072917,1,94,106,83.203,0.036458
166.42,0.0625,1,92,94,83.208,0.03125
166.45,0.33333,1,98,94,83.224,0.16667
166.47,0.0625,1,96,69,83.234,0.03125
166.5,0.0625,1,95,54,83.25,0.03125
166.54,0.26042,1,91,39,83.271,0.13021
166.83,0.0625,1,86,69,83.417,0.03125
167.27,0.13542,1,91,109,83.635,0.067708
167.28,0.3125,1,102,79,83.641,0.15625
167.29,0.33333,1,103,80,83.646,0.16667
167.71,0.1875,1,91,41,83.854,0.09375
168.11,0.39583,1,97,79,84.057,0.19792
168.14,0.13542,1,86,108,84.068,0.067708
168.17,0.34375,1,98,80,84.083,0.17188
168.57,0.20833,1,86,75,84.286,0.10417
169.01,0.29167,1,82,88,84.505,0.14583
169.01,0.22917,1,72,75,84.505,0.11458
169.03,0.33333,1,78,79,84.516,0.16667
169.03,0.33333,1,75,73,84.516,0.16667
169.06,0.19792,1,74,60,84.531,0.098958
169.11,0.29167,1,84,74,84.557,0.14583
169.27,0.23958,1,86,75,84.635,0.11979
169.37,0.21875,1,88,64,84.687,0.10938
169.43,0.15625,1,89,51,84.714,0.078125
169.47,0.19792,1,91,57,84.734,0.098958
169.49,0.0625,1,93,45,84.745,0.03125
169.84,0.0625,1,94,104,84.922,0.03125
169.85,0.072917,1,92,91,84.927,0.036458
169.89,0.33333,1,98,97,84.943,0.16667
169.94,0.28125,1,91,67,84.969,0.14063
169.94,0.0625,1,95,54,84.969,0.03125
170.31,0.1875,1,86,46,85.156,0.09375
170.79,0.17708,1,87,94,85.396,0.088542
170.8,0.17708,1,46,97,85.401,0.088542
170.8,0.14583,1,48,105,85.401,0.072917
170.81,0.17708,1,96,90,85.406,0.088542
170.82,0.19792,1,94,87,85.411,0.098958
170.83,0.16667,1,39,92,85.417,0.083333
170.83,0.083333,1,84,109,85.417,0.041667
170.84,0.10417,1,36,86,85.422,0.052083
177.04,0.9375,1,87,89,88.521,0.46875
177.05,0.88542,1,96,91,88.526,0.44271
177.05,0.92708,1,46,86,88.526,0.46354
177.06,0.82292,1,48,90,88.531,0.41146
177.06,0.78125,1,84,95,88.531,0.39063
177.06,0.875,1,39,79,88.531,0.4375
177.07,0.90625,1,94,82,88.536,0.45313
177.07,0.73958,1,36,78,88.536,0.36979
178.67,0.16667,1,48,81,89.333,0.083333
178.67,0.23958,1,96,82,89.333,0.11979
178.67,0.1875,1,46,81,89.333,0.09375
178.68,0.19792,1,87,83,89.339,0.098958
178.69,0.052083,1,36,65,89.344,0.026042
178.69,0.13542,1,39,77,89.344,0.067708
178.7,0.125,1,84,85,89.349,0.0625
178.7,0.17708,1,94,75,89.349,0.088542
179.43,0.23958,1,96,85,89.714,0.11979
179.43,0.20833,1,87,79,89.714,0.10417
179.44,0.13542,1,48,83,89.719,0.067708
179.45,0.13542,1,84,80,89.724,0.067708
179.46,0.11458,1,46,81,89.729,0.057292
179.47,0.041667,1,36,64,89.734,0.020833
179.47,0.14583,1,39,75,89.734,0.072917
179.48,0.13542,1,94,73,89.74,0.067708
180.23,0.52083,1,96,85,90.115,0.26042
180.23,0.60417,1,87,82,90.115,0.30208
180.24,0.38542,1,48,82,90.12,0.19271
180.25,0.4375,1,84,85,90.125,0.21875
180.25,0.45833,1,39,70,90.125,0.22917
180.26,0.44792,1,46,79,90.13,0.22396
180.27,0.52083,1,94,72,90.135,0.26042
180.28,0.33333,1,36,69,90.141,0.16667
182.99,0.083333,1,48,83,91.495,0.041667
183,0.13542,1,84,73,91.5,0.067708
183.41,0.375,1,89,85,91.703,0.1875
183.42,0.38542,1,53,91,91.708,0.19271
183.8,0.27083,1,55,72,91.901,0.13542
183.81,0.30208,1,91,64,91.906,0.15104
183.94,0.3125,1,89,75,91.969,0.15625
183.96,0.26042,1,53,83,91.979,0.13021
184.14,0.14583,1,86,74,92.068,0.072917
184.18,0.0625,1,50,71,92.089,0.03125
184.55,0.15625,1,84,73,92.276,0.078125
184.57,0.0625,1,48,71,92.286,0.03125
184.95,0.39583,1,53,83,92.474,0.19792
184.95,0.34375,1,89,81,92.474,0.17188
185.34,0.32292,1,55,70,92.672,0.16146
185.35,0.32292,1,91,63,92.677,0.16146
185.48,0.30208,1,89,67,92.74,0.15104
185.51,0.25,1,53,73,92.755,0.125
185.68,0.16667,1,86,71,92.839,0.083333
185.71,0.0625,1,50,66,92.854,0.03125
